country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Low carbon - TWh,Other - TWh,climate_region
Egypt,2023,2,15.30513392857143,49.18199404761905,0.008214285714285714,15.486755952380953,48.61967265535092,1.4963645182257352,1.1851078658727077,1.4704840630102785,0.39720000000000005,17405474661.931427,1942865728.725584,15462608933.205843,983369713.3342438,48664701008.933205,34153058202.977734,1942865728.725584,0.0,Desert
Egypt,2023,3,20.389879032258065,42.97540322580645,0.01271505376344086,15.568978494623655,54.074722922441815,1.5594167682540392,1.1985457599488718,1.4704840630102785,0.3972,19270346947.138367,2151029913.9461823,17119317033.192184,1088730754.0486271,53878776117.03319,37812314439.01106,2151029913.9461823,0.0,Desert
Egypt,2023,4,23.11698611111111,39.54847222222222,0.0022291666666666666,15.291638888888889,56.82965035115201,1.5854158680524195,1.2210881561796771,1.4704840630102785,0.3972,18648722852.069386,2081641852.205983,16567080999.863403,1053610407.1438326,52140751080.99986,36592562360.33328,2081641852.205983,0.0,Desert
Egypt,2023,5,26.135483870967743,41.14986559139785,0.0011021505376344087,15.364220430107528,61.53080914177536,1.6266759418163979,1.2679307093021948,1.4704840630102785,0.3972,19270346947.138367,2151029913.9461823,17119317033.192184,1088730754.0486271,53878776117.03319,37812314439.01106,2151029913.9461823,0.0,Desert
Egypt,2023,6,29.927069444444445,40.374027777777776,0.0006527777777777778,15.642805555555555,66.79621150501112,1.662432939202574,1.3485847537685958,1.4704840630102785,0.3972,18648722852.069386,2081641852.205983,16567080999.863403,1053610407.1438326,52140751080.99986,36592562360.33328,2081641852.205983,0.0,Desert
Egypt,2023,7,31.64926075268817,40.29448924731183,0.0,14.849731182795699,69.08122167971548,1.6725230965441065,1.398218753339076,1.4704840630102785,0.3972,19270346947.138367,2151029913.9461823,17119317033.192184,1088730754.0486271,53878776117.03319,37812314439.01106,2151029913.9461823,0.0,Desert
Egypt,2023,8,31.231583333333333,44.663125,0.0,15.366062500000002,70.2830917473158,1.679037026091345,1.4210717276672171,1.4704840630102785,0.3972,12432481901.379591,1387761234.8039887,11044720666.575602,702406938.0958884,34760500720.66657,24395041573.555523,1387761234.8039887,0.0,Desert
Equatorial Guinea,2022,8,23.827083333333334,83.02132936507937,0.19345238095238096,9.295882936507937,70.76822810324133,1.6836245211530776,1.4250168193243313,2.701209238356165,0.3972,50599644.85725992,16522333.014615484,34077311.84264445,0.0,33733096.571506634,0.0,16522333.014615484,0.0,Desert
Equatorial Guinea,2022,9,23.65263888888889,85.38333333333334,0.44126984126984126,8.089960317460317,71.0522666376315,1.684780822664345,1.4314506930889512,2.701209238356165,0.3972,126499112.14314981,41305832.53653871,85193279.60661113,0.0,84332741.42876658,0.0,41305832.53653871,0.0,Desert
Equatorial Guinea,2022,10,23.797619047619047,87.86194316436251,0.6552323348694316,5.820545314900154,71.92719243328796,1.6878807467526795,1.4525142094199872,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2022,11,24.46267857142857,85.41587301587302,0.3268134920634921,6.359007936507937,72.47947313849423,1.6899733868605413,1.4654438298004335,2.701209238356165,0.3972,126499112.14314981,41305832.53653871,85193279.60661113,0.0,84332741.42876658,0.0,41305832.53653871,0.0,Desert
Equatorial Guinea,2022,12,25.199827188940095,80.42031490015361,0.19086597542242703,6.800211213517665,72.4685730498438,1.689739887651361,1.46570684857321,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2023,1,25.56787634408602,77.11501536098311,0.15977342549923196,7.843260368663594,72.21302720077574,1.6887313141389422,1.4598328070781017,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2023,2,26.40637755102041,76.18154761904762,0.1027529761904762,8.23171768707483,73.32497307987542,1.6921609648154758,1.4879776991026357,2.701209238356165,0.3972,118065838.00027315,38552110.367436126,79513727.63283706,0.0,78710558.66684881,0.0,38552110.367436126,0.0,Desert
Equatorial Guinea,2023,3,25.575902457757294,81.65015360983102,0.36981182795698925,7.257046850998464,73.36949517632547,1.6923115059857996,1.489068975007539,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2023,4,25.349027777777778,83.82797619047619,0.6211607142857143,6.056329365079366,73.57695501410248,1.6931776963681333,1.4937098994354654,2.701209238356165,0.3972,126499112.14314981,41305832.53653871,85193279.60661113,0.0,84332741.42876658,0.0,41305832.53653871,0.0,Desert
Equatorial Guinea,2023,5,25.558064516129033,84.9318356374808,0.5053571428571428,6.191916282642089,74.23071245790555,1.69509817794145,1.510516099908471,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2023,6,24.461011904761904,85.5718253968254,0.5895734126984127,8.315992063492063,72.5159416681986,1.69002627986241,1.4665275638834543,2.701209238356165,0.3972,126499112.14314981,41305832.53653871,85193279.60661113,0.0,84332741.42876658,0.0,41305832.53653871,0.0,Desert
Equatorial Guinea,2023,7,24.24003456221198,86.20295698924731,0.292571044546851,8.766935483870967,72.29218971376439,1.689416933129092,1.4606462743214994,2.701209238356165,0.3972,130715749.21458814,42682693.62109,88033055.59349817,0.0,87143832.80972546,0.0,42682693.62109,0.0,Desert
Equatorial Guinea,2023,8,23.95276785714286,85.08154761904763,0.3205952380952381,8.804791666666667,71.51225004009663,1.6866618148288741,1.441847234562902,2.701209238356165,0.39720000000000005,84332741.42876655,27537221.69102581,56795519.737740755,0.0,56221827.61917772,0.0,27537221.69102581,0.0,Desert
Eritrea,2022,8,23.38119212962963,64.40162037037037,0.30010995370370375,9.909722222222221,65.40918435860304,1.6416808481144234,1.3578943828248333,3.788,0.3972,13080180.303237263,344215.27113782265,12735965.03209944,0.0,0.0,0.0,344215.27113782265,0.0,Steppe
Eritrea,2022,9,24.680902777777778,51.291435185185186,0.09338425925925926,9.707476851851853,63.919392800155805,1.627166766996339,1.3469293665935398,3.788,0.3972,32700450.758093156,860538.1778445566,31839912.5802486,0.0,0.0,0.0,860538.1778445566,0.0,Steppe
Eritrea,2022,10,23.978270609318997,50.293458781362006,0.007414874551971326,11.720161290322581,61.83231508423469,1.6169683907911239,1.3042431144913411,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2022,11,22.197314814814813,57.861111111111114,0.006083333333333334,12.046481481481482,61.09270604087468,1.6142716600467801,1.2866428670511667,3.788,0.3972,32700450.758093156,860538.1778445566,31839912.5802486,0.0,0.0,0.0,860538.1778445566,0.0,Steppe
Eritrea,2022,12,20.09697580645161,60.57997311827957,0.01129032258064516,11.257818100358424,58.567649258655024,1.5930671930589526,1.2589031375887119,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2023,1,20.06948924731183,65.34901433691756,0.017461917562724014,12.103024193548388,59.69046141119561,1.6040747676490648,1.2669818172391023,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2023,2,20.860069444444445,55.60515873015873,0.0008358134920634921,11.752876984126983,58.48526424989616,1.5925752258902568,1.2574591814395173,3.788,0.3972,30520420.707553614,803168.9659882529,29717251.74156536,0.0,0.0,0.0,803168.9659882529,0.0,Steppe
Eritrea,2023,3,23.07385752688172,43.69153225806452,0.009206989247311828,12.377352150537634,58.560143869100706,1.5917949201527253,1.2620810557697004,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2023,4,24.915787037037035,46.559953703703705,0.030752314814814812,12.512106481481482,61.87395564164089,1.618466465315814,1.301604268691715,3.788,0.3972,32700450.758093156,860538.1778445566,31839912.5802486,0.0,0.0,0.0,860538.1778445566,0.0,Steppe
Eritrea,2023,5,26.23765681003584,46.60058243727599,0.07062051971326165,10.713351254480287,63.76072030820642,1.6325018181009803,1.3272092340970012,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2023,6,26.368518518518517,47.07824074074074,0.04512731481481482,10.576759259259259,65.11599163250801,1.638999241105678,1.3552652093121818,3.788,0.3972,32700450.758093156,860538.1778445566,31839912.5802486,0.0,0.0,0.0,860538.1778445566,0.0,Steppe
Eritrea,2023,7,26.272894265232974,54.244623655913976,0.07314068100358423,13.50051523297491,66.95575661135472,1.6524175283595517,1.3809534278536966,3.7879999999999994,0.3972,33790465.78336293,889222.7837727085,32901242.99959022,0.0,0.0,0.0,889222.7837727085,0.0,Steppe
Eritrea,2023,8,24.63034722222222,61.68402777777778,0.37329861111111107,10.823506944444444,66.57059307343408,1.6485393494082834,1.3784577090775743,3.7879999999999994,0.3972,21800300.50539544,573692.1185630377,21226608.3868324,0.0,0.0,0.0,573692.1185630377,0.0,Steppe
Ethiopia,2022,8,17.703854166666666,75.02881944444445,0.44021875,8.433784722222223,58.17914187616686,1.5996154739305282,1.2281831264147607,5.128684946349393,0.192,530779948.09452283,530435732.8233849,344215.2711378227,0.0,0.0,0.0,530435732.8233849,0.0,Steppe
Ethiopia,2022,9,18.237,71.56263888888888,0.28200416666666667,7.861791666666667,58.311484847722056,1.6003027219307906,1.2307805257044881,5.128684946349393,0.192,1326949870.2363071,1326089332.0584621,860538.1778445567,0.0,0.0,0.0,1326089332.0584621,0.0,Steppe
Ethiopia,2022,10,17.968655913978495,63.78293010752688,0.11679569892473118,8.118736559139785,56.03962772409628,1.5775881572472144,1.21562678897906,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2022,11,17.780194444444444,53.255833333333335,0.01671527777777778,8.590250000000001,53.380490763238114,1.5496359897581893,1.2015714497265964,5.128684946349393,0.192,1326949870.2363071,1326089332.0584621,860538.1778445567,0.0,0.0,0.0,1326089332.0584621,0.0,Steppe
Ethiopia,2022,12,17.520927419354837,53.660483870967745,0.01730779569892473,8.563682795698925,53.075481651681386,1.5471216703737252,1.1980938797696672,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2023,1,17.928400537634406,51.027956989247315,0.012563172043010752,9.191236559139785,52.96081547456196,1.5459541850418659,1.1973857234346788,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2023,2,19.69607142857143,37.76086309523809,0.014257440476190477,10.21002976190476,52.167244854084714,1.536010055164572,1.1975113406577464,5.128684946349392,0.192,1238486545.5538867,1237683376.587898,803168.965988253,0.0,0.0,0.0,1237683376.587898,0.0,Steppe
Ethiopia,2023,3,20.111639784946238,53.331720430107524,0.3673051075268817,8.996626344086021,56.60179740199228,1.5835958987669332,1.2183330441373896,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2023,4,20.14765277777778,58.93861111111111,0.28756944444444443,8.294319444444444,58.12922047245845,1.5984954199790993,1.2295242882907687,5.128684946349393,0.192,1326949870.2363071,1326089332.0584621,860538.1778445567,0.0,0.0,0.0,1326089332.0584621,0.0,Steppe
Ethiopia,2023,5,20.32138440860215,61.9875,0.3273790322580645,7.74997311827957,59.109146526211084,1.6067836992689972,1.2401298410486086,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2023,6,19.712097222222223,65.41402777777778,0.30030555555555555,8.872638888888888,59.220089216947535,1.607922853084571,1.2407891734690202,5.128684946349393,0.192,1326949870.2363071,1326089332.0584621,860538.1778445567,0.0,0.0,0.0,1326089332.0584621,0.0,Steppe
Ethiopia,2023,7,18.914287634408602,72.55013440860215,0.32982392473118277,10.325645161290323,59.61973287261164,1.6117432189001033,1.243927697869264,5.128684946349392,0.192,1371181532.5775173,1370292309.7937443,889222.7837727087,0.0,0.0,0.0,1370292309.7937443,0.0,Steppe
Ethiopia,2023,8,18.5269375,72.731875,0.46711458333333333,9.238249999999999,59.007654868290565,1.607192284967212,1.2356153037397275,5.128684946349393,0.192,884633246.8242047,884059554.7056415,573692.1185630378,0.0,0.0,0.0,884059554.7056415,0.0,Steppe
Gabon,2022,8,24.174374999999998,76.38923611111112,0.03965277777777778,7.9695833333333335,69.58254534000208,1.6786191428303199,1.398640823430774,3.23542432816389,0.3972,100510859.1722442,34421527.11378227,47501707.41701954,0.0,39240540.90971178,0.0,34421527.11378227,0.0,Rainforest
Gabon,2022,9,23.941625000000002,81.68125,0.17963055555555554,6.988194444444445,70.54951373352355,1.6828649548277597,1.419709953427263,3.235424328163891,0.3972,251277147.9306105,86053817.78445567,118754268.54254884,0.0,98101352.27427945,0.0,86053817.78445567,0.0,Rainforest
Gabon,2022,10,23.64391129032258,89.31397849462365,0.5262137096774194,5.108978494623656,71.97686580371371,1.688144375696391,1.4534738020865867,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2022,11,23.786291666666664,88.60569444444444,0.48733472222222224,5.037847222222222,72.0461185810211,1.6885197450176368,1.4547905259497027,3.235424328163891,0.3972,251277147.9306105,86053817.78445567,118754268.54254884,0.0,98101352.27427945,0.0,86053817.78445567,0.0,Rainforest
Gabon,2022,12,24.56418010752688,83.17190860215054,0.26383467741935485,5.313413978494624,71.996090927089,1.6882424971092662,1.453855739112697,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2023,1,24.932459677419356,79.59354838709677,0.2679717741935484,5.83510752688172,71.68940755963753,1.6871927030628875,1.4463732112444454,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2023,2,25.77563988095238,78.14642857142857,0.15994494047619046,6.109002976190476,72.67800818575269,1.690425385863129,1.470901379964284,3.23542432816389,0.39720000000000005,234525338.0685698,80316896.5988253,110837317.30637892,0.0,91561262.12266082,0.0,80316896.5988253,0.0,Rainforest
Gabon,2023,3,25.026720430107524,83.00658602150537,0.4787997311827957,5.8838978494623655,72.65484627230029,1.6901577074741474,1.4708442186026756,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2023,4,24.949611111111114,85.03194444444445,0.5963125,5.134069444444445,73.11027328795059,1.691930611417301,1.4813789680593128,3.235424328163891,0.3972,251277147.9306105,86053817.78445567,118754268.54254884,0.0,98101352.27427945,0.0,86053817.78445567,0.0,Rainforest
Gabon,2023,5,25.38403225806452,84.97204301075269,0.3167405913978495,5.109126344086022,73.8553466051977,1.6942640750580438,1.5001424068810971,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2023,6,24.216125,82.46111111111111,0.10629166666666667,6.692152777777777,71.2357338864343,1.6853631274438998,1.4360502205713164,3.235424328163891,0.3972,251277147.9306105,86053817.78445567,118754268.54254884,0.0,98101352.27427945,0.0,86053817.78445567,0.0,Rainforest
Gabon,2023,7,24.204583333333336,75.76505376344086,0.04845161290322581,7.247620967741936,69.36347447550607,1.6771753071051312,1.3951668984050904,3.235424328163891,0.3972,259653052.86163086,88922278.37727086,122712744.1606338,0.0,101371397.35008876,0.0,88922278.37727086,0.0,Rainforest
Gabon,2023,8,24.352479166666665,75.400625,0.07197916666666666,7.671645833333334,69.5243874498054,1.6782313908354858,1.397730578728747,3.2354243281638904,0.3972,167518098.62040702,57369211.85630379,79169512.36169922,0.0,65400901.5161863,0.0,57369211.85630379,0.0,Rainforest
Ghana,2022,8,23.89548611111111,81.56994047619048,0.2737698412698413,11.107242063492064,70.52304165408316,1.6831121524251336,1.4181532696257493,2.771612568618332,0.3972,774484360.0601008,263324682.42043445,511159677.63966656,0.0,489818330.82912177,0.0,263324682.42043445,0.0,Desert
Ghana,2022,9,24.20559523809524,85.65178571428571,0.24625396825396828,9.98125,72.09913086165083,1.6892479804295792,1.4546097245776617,2.771612568618332,0.3972,1936210900.150252,658311706.0510861,1277899194.0991664,0.0,1224545827.0728045,0.0,658311706.0510861,0.0,Desert
Ghana,2022,10,25.692645929339477,81.75979262672811,0.21607910906298,8.44715821812596,73.59287536177717,1.6940373671923568,1.4919274137704344,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2022,11,26.92128968253968,70.35535714285714,0.07558730158730158,8.31186507936508,72.32551106112773,1.686351667891801,1.4700313627684363,2.771612568618332,0.3972,1936210900.150252,658311706.0510861,1277899194.0991664,0.0,1224545827.0728045,0.0,658311706.0510861,0.0,Desert
Ghana,2022,12,27.523022273425497,61.09831029185868,0.032179339477726575,8.618970814132105,70.31148026454669,1.6732302503683265,1.437682605037129,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2023,1,28.112903225806452,58.529377880184335,0.021217357910906297,9.396812596006145,70.27607286069701,1.6723892823701465,1.4387593637303875,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2023,2,29.11823979591837,60.55335884353742,0.03369472789115646,10.403167517006803,72.45113559846571,1.684010041666038,1.480569296480378,2.771612568618332,0.3972,1807130173.4735687,614424258.9810137,1192705914.4925554,0.0,1142909438.601284,0.0,614424258.9810137,0.0,Desert
Ghana,2023,3,28.766685867895543,68.77668970814132,0.29033602150537635,11.191109831029186,74.8238214937677,1.6966897926414024,1.5261695396592365,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2023,4,28.424523809523812,71.98412698412699,0.2087202380952381,10.824940476190475,75.41112271616272,1.6988261839182963,1.5401588493604967,2.771612568618332,0.3972,1936210900.150252,658311706.0510861,1277899194.0991664,0.0,1224545827.0728045,0.0,658311706.0510861,0.0,Desert
Ghana,2023,5,27.924635176651307,75.79761904761905,0.2731182795698925,10.07912826420891,75.72220702580888,1.6998361918798934,1.5478966411156418,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2023,6,25.507480158730157,83.28194444444445,0.5030059523809524,10.563690476190477,73.71386863048927,1.6944854282710642,1.4947880476704076,2.771612568618332,0.3972,1936210900.150252,658311706.0510861,1277899194.0991664,0.0,1224545827.0728045,0.0,658311706.0510861,0.0,Desert
Ghana,2023,7,24.876344086021504,86.14535330261137,0.24281682027649767,9.9769777265745,73.37544072899317,1.6936925365335567,1.485545370832579,2.771612568618332,0.3972,2000751263.4885938,680255429.5861223,1320495833.902472,0.0,1265364021.3085644,0.0,680255429.5861223,0.0,Desert
Ghana,2023,8,24.165386904761903,86.05029761904763,0.2904761904761905,10.89110119047619,72.13855088245596,1.6896068181669648,1.4549678208638281,2.771612568618332,0.39720000000000005,1290807266.7668347,438874470.70072407,851932796.066111,0.0,816363884.7152029,0.0,438874470.70072407,0.0,Desert
Guinea,2022,8,22.033680555555552,93.01157407407408,1.3395833333333333,7.144849537037037,70.03060138702182,1.6800175439993965,1.4099374412006203,5.322087227722773,0.3972,104641442.42589813,69531484.76984017,35109957.65605791,0.0,0.0,0.0,69531484.76984017,0.0,Savana
Guinea,2022,9,22.67560185185185,90.86087962962964,0.9305486111111111,5.374282407407407,70.64813567554378,1.6823446209613975,1.4244292851493874,5.322087227722773,0.3972,261603606.06474534,173828711.92460042,87774894.14014478,0.0,0.0,0.0,173828711.92460042,0.0,Savana
Guinea,2022,10,23.95905017921147,82.91823476702508,0.308546146953405,4.681653225806452,70.87682658243551,1.6824125301058026,1.4319364845767684,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2022,11,24.951574074074074,57.18310185185185,0.06343055555555555,4.994398148148148,65.59722956668915,1.6490639655577806,1.3443114871667348,5.322087227722773,0.3972,261603606.06474534,173828711.92460042,87774894.14014478,0.0,0.0,0.0,173828711.92460042,0.0,Savana
Guinea,2022,12,25.23521505376344,47.03539426523297,0.027374551971326166,6.046012544802868,62.757844518308005,1.6262627495208986,1.3103068527094943,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2023,1,25.747446236559142,39.56474014336918,0.009189068100358423,6.65268817204301,60.85200969763534,1.6125225174127202,1.2832649011840211,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2023,2,27.307738095238097,44.54365079365079,0.006016865079365079,6.825148809523809,64.55041957001828,1.6424812198292447,1.3268583328290418,5.322087227722773,0.3972,244163365.66042897,162240131.12962705,81923234.53080179,0.0,0.0,0.0,162240131.12962705,0.0,Savana
Guinea,2023,3,27.808624551971324,50.41420250896057,0.08925403225806451,7.700179211469534,66.81676706169488,1.658211666669704,1.3606573907903765,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2023,4,27.967916666666664,55.58101851851852,0.10986111111111112,7.825324074074074,69.04821475261603,1.6723030191953463,1.397702187047447,5.322087227722773,0.3972,261603606.06474534,173828711.92460042,87774894.14014478,0.0,0.0,0.0,173828711.92460042,0.0,Savana
Guinea,2023,5,26.278136200716848,73.6008064516129,0.39301075268817204,6.370250896057348,72.19073236258272,1.6880313989910216,1.4609702011060595,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2023,6,24.603912037037034,84.09699074074074,0.6046180555555555,6.271203703703703,72.28301983116528,1.6888714252122397,1.4618087142110332,5.322087227722773,0.3972,261603606.06474534,173828711.92460042,87774894.14014478,0.0,0.0,0.0,173828711.92460042,0.0,Savana
Guinea,2023,7,23.5828853046595,89.18436379928315,0.6864560931899641,5.985371863799283,71.82397069868142,1.687209618664658,1.4508526210559989,5.322087227722773,0.3972,270323726.2669035,179623002.32208708,90700723.94481626,0.0,0.0,0.0,179623002.32208708,0.0,Savana
Guinea,2023,8,22.833645833333332,92.28993055555556,1.2943055555555556,6.402777777777778,71.27856070451809,1.685351535454614,1.4375216323920093,5.322087227722773,0.3972,174402404.04316354,115885807.9497336,58516596.09342985,0.0,0.0,0.0,115885807.9497336,0.0,Savana
Kenya,2022,8,19.12858796296296,69.83912037037037,0.1726388888888889,9.477951388888888,59.46135392388472,1.6060806522896551,1.2538692412136436,3.1775829867641403,0.258,432334380.5491052,391372763.2837043,34077311.84264445,0.0,0.0,0.0,391372763.2837043,0.0,Savana
Kenya,2022,9,19.86608796296296,68.68148148148148,0.1672013888888889,9.713657407407407,60.433373349046725,1.6137304520021547,1.2659303843217475,3.1775829867641403,0.258,1080835951.3727632,978431908.2092608,85193279.60661113,0.0,0.0,0.0,978431908.2092608,0.0,Savana
Kenya,2022,10,20.81751792114695,63.87163978494624,0.06794578853046596,10.283646953405018,60.77564336469641,1.615583348696132,1.2724442736844985,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2022,11,20.06530092592593,74.65347222222222,0.1619884259259259,9.253055555555555,62.21769676479055,1.6276023588300437,1.2885311932106362,3.1775829867641403,0.258,1080835951.3727632,978431908.2092608,85193279.60661113,0.0,0.0,0.0,978431908.2092608,0.0,Savana
Kenya,2022,12,20.25913978494624,70.66353046594982,0.08759408602150537,10.192473118279569,61.55127815456754,1.6198942847799707,1.286903751252477,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2023,1,21.082974910394263,59.30129928315412,0.021991487455197134,12.434274193548386,59.88233346404614,1.604212572983394,1.2730624375331403,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2023,2,22.834002976190476,49.154017857142854,0.0074057539682539685,12.907068452380953,59.86549355614642,1.6038429514510728,1.273492728574346,3.1775829867641403,0.258,1008780221.2812456,913203114.3286434,79513727.63283706,0.0,0.0,0.0,913203114.3286434,0.0,Savana
Kenya,2023,3,21.692428315412187,66.60058243727599,0.39936603942652327,11.029704301075268,62.65072804819135,1.6288658634108761,1.2996862747400888,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2023,4,20.55064814814815,76.35856481481481,0.4405324074074074,9.476643518518518,63.36182345907908,1.635106293766165,1.3067731490442096,3.1775829867641403,0.258,1080835951.3727632,978431908.2092608,85193279.60661113,0.0,0.0,0.0,978431908.2092608,0.0,Savana
Kenya,2023,5,20.050582437275985,77.96998207885305,0.16400089605734766,8.474148745519713,62.96826441620478,1.6327153983289544,1.2999850931150605,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2023,6,19.71726851851852,76.29398148148148,0.16212962962962962,8.308796296296297,62.0143740431927,1.626144657796807,1.285624222040563,3.1775829867641403,0.258,1080835951.3727632,978431908.2092608,85193279.60661113,0.0,0.0,0.0,978431908.2092608,0.0,Savana
Kenya,2023,7,19.423409498207885,70.77464157706093,0.09017249103942652,9.213575268817205,60.192178100086565,1.611301934000944,1.2643673751031117,3.1775829867641403,0.258,1116863816.418522,1011046305.1495695,88033055.59349817,0.0,0.0,0.0,1011046305.1495695,0.0,Savana
Kenya,2023,8,19.581736111111113,67.72881944444444,0.13892361111111112,9.717708333333333,59.72574852794861,1.6079118210678542,1.2578229604992333,3.1775829867641403,0.258,720557300.9151754,652287938.8061738,56795519.737740755,0.0,0.0,0.0,652287938.8061738,0.0,Savana
Lesotho,2022,8,11.50173611111111,35.2181712962963,0.002777777777777778,10.162847222222224,40.066703205385956,1.3699006048907647,1.2384654796531553,5.3374281,0.252,32012020.215817522,17210763.55689114,0.0,0.0,0.0,0.0,17210763.55689114,0.0,Steppe
Lesotho,2022,9,16.400925925925925,37.28263888888889,0.03782407407407407,11.406898148148148,47.094020672599626,1.472927855960108,1.1969940402367716,5.3374281,0.252,80030050.53954381,43026908.89222785,0.0,0.0,0.0,0.0,43026908.89222785,0.0,Steppe
